panel,model_year,engine_family,carryover_family,lineage_root,lineage_depth
nonroad,2022,NY9XL12.7DAA,,NY9XL12.7DAA,0
nonroad,2023,PCEXL0540AAB,FCEXL0540AAB,CCEXL0540AAB,2
nonroad,2022,NY9XL09.3DAA,LY9XL09.3DAA,LY9XL09.3DAA,1
nonroad,2021,MSZXL03.0RXA,FSZXL03.0RXA,FSZXL03.0RXA,1
nonroad,2022,NSZXL03.0RXA,FSZXL03.0RXA,FSZXL03.0RXA,1
nonroad,2018,JSZXL03.0RXB,FSZXL03.0RXB,FSZXL03.0RXB,1
nonroad,2017,HSZXL05.2QXA,ESZXL05.2QXA,ESZXL05.2QXA,1
nonroad,2018,JSZXL05.2QXA,ESZXL05.2QXA,ESZXL05.2QXA,1
nonroad,2022,NKLXL15.2EDD,,NKLXL15.2EDD,0
nonroad,2022,NSZXL05.2RXB,FSZXL05.2RXB,FSZXL05.2RXB,1
nonroad,2023,PMVXL37.1BBA,7MVXL37.1BBA,PMVXL37.1BBA,0
nonroad,2023,PMVXL65.4BBA,9MVXL65.4BBA,PMVXL65.4BBA,0
nonroad,2016,GSZXL07.8QXA,ESZXL07.8QXA,ESZXL07.8QXA,1
nonroad,2019,KSZXL09.8QXA,ESZXL09.8QXA,ESZXL09.8QXA,1
nonroad,2023,PDZXL07.1030,NDZXL07.1030,CDZXL07.1030,10
nonroad,2021,MSZXL15.7QXA,ESZXL15.7QXA,ESZXL15.7QXA,1
nonroad,2023,PCEXL023.AAB,CCEXL023.AAB,CCEXL023.AAB,1
nonroad,2023,PJDXL02.9121,DJDXL02.9121,DJDXL02.9121,1
nonroad,2022,NKBXL03.8A5D,MKBXL03.8A5D,MKBXL03.8A5D,1
nonroad,2022,NVPXL10.8CJA,MVPXL10.8CJA,MVPXL10.8CJA,1
nonroad,2022,NMDDL22.4ZWR,,NMDDL22.4ZWR,0
nonroad,2023,PSZXL02.2VNL,JSZXL02.2VNL,JSZXL02.2VNL,1
nonroad,2023,PSZXL02.2VTK,HSZXL02.2VTK,HSZXL02.2VTK,1
nonroad,2023,PSZXL02.2ZTB,ESZXL02.2ZTB,ESZXL02.2ZTB,1
nonroad,2023,PSZXL03.0PTA,DSZXL03.0PTA,DSZXL03.0PTA,1
nonroad,2022,NDZXL02.9016,,NDZXL02.9016,0
nonroad,2022,NKBXL02.4EMC,FKBXL02.4EMC,FKBXL02.4EMC,1
nonroad,2023,PCPXL58.6HXF,NCPXL58.6HXF,FCPXL58.6HXF,8
nonroad,2023,PCPXL58.6HXG,NCPXL58.6HXG,JCPXL58.6HXG,5
nonroad,2022,NVPXL16.1ACW,MVPXL16.1ACW,KVPXL16.1ACW,3
nonroad,2022,NKLXL08.9AAM,HKLXL08.9AAM,HKLXL08.9AAM,1
nonroad,2023,PSZXL07.8QXB,KSZXL07.8QXB,KSZXL07.8QXB,1
nonroad,2023,PDZXL02.2114,NDZXL02.2114,MDZXL02.2114,2
nonroad,2023,PJDXL06.8312,GJDXL06.8312,GJDXL06.8312,1
nonroad,2023,PJDXL13.5314,GJDXL13.5314,GJDXL13.5314,1
nonroad,2023,PHZXL.347C32,NHZXL.347C32,NHZXL.347C32,1
nonroad,2023,PJDXL04.5316,JJDXL04.5316,JJDXL04.5316,1
nonroad,2023,PJDXL04.5317,NJDXL04.5317,NJDXL04.5317,1
nonroad,2022,NFPXL06.7SDB,JFPXL06.7SDB,JFPXL06.7SDB,1
nonroad,2023,PKLXL03.3JDC,JKLXL03.3JDC,JKLXL03.3JDC,1
nonroad,2023,PKBXL.416KCB,DKBXL.416KCB,DKBXL.416KCB,1
nonroad,2023,PKBXL.479KCC,MKBXL.479KCC,MKBXL.479KCC,1
nonroad,2023,PKBXL.898KCB,DKBXL.898KCB,DKBXL.898KCB,1
nonroad,2023,PKBXL01.6ECB,DKBXL01.7ECB,DKBXL01.7ECB,1
nonroad,2023,PKBXL01.8EKD,DKBXL01.8EKD,DKBXL01.8EKD,1
nonroad,2023,PKBXL02.4EMC,FKBXL02.4EMC,FKBXL02.4EMC,1
nonroad,2022,NCPXL78.1NSF,MCPXL78.1NSF,FCPXL78.1NSF,7
nonroad,2023,PPKXL.761F1C,NPKXL.761F1C,LPKXL.761F1C,3
nonroad,2023,PPKXL01.5F2V,NPKXL01.5F2V,LPKXL1.49F2V,3
nonroad,2023,PPKXL01.1J2V,NPKXL01.1J2V,LPKXL1.13J2V,3
nonroad,2023,PICLL02.4F4X,,PICLL02.4F4X,0
nonroad,2023,PYDXL01.3NS3,DYDXL1.27NS3,DYDXL1.27NS3,1
nonroad,2023,PMMLL02.7C45,GMMLL02.7C45,GMMLL02.7C45,1
nonroad,2023,PFPXL06.7SCA,JFPXL06.7SCA,HFPXL06.7SCA,2
nonroad,2023,PYDXL.993NS1,,PYDXL.993NS1,0
nonroad,2023,PYDXL01.1NPA,,PYDXL01.1NPA,0
nonroad,2023,PKBXL02.4E1C,LKBXL02.4E1C,LKBXL02.4E1C,1
nonroad,2023,PKBXL02.4EKD,DKBXL02.4EKD,DKBXL02.4EKD,1
nonroad,2022,NVPXL16.1CDC,MVPXL16.1CDC,MVPXL16.1CDC,1
nonroad,2020,LCEXL015.AAJ,ECEXL015.AAJ,CCEXL015.AAJ,2
nonroad,2023,PYDXL01.1S3N,,PYDXL01.1S3N,0
nonroad,2023,PYDXL02.0S4T,,PYDXL02.0S4T,0
nonroad,2023,PFTGL02.2R3N,GFTGL02.2R3N,FFTGL02.2R3N,2
nonroad,2023,PKBXL02.6EKD,DKBXL02.6EKD,DKBXL02.6EKD,1
nonroad,2023,PFPXL06.7DGB,JFPXL06.7DGB,JFPXL06.7DGB,1
nonroad,2023,PYDXL01.3NSA,DYDXL1.27NS1,DYDXL1.27NS1,1
nonroad,2022,NVSXL12.8T4F,,NVSXL12.8T4F,0
nonroad,2023,PFPXL06.7SDB,NFPXL06.7SDB,JFPXL06.7SDB,2
nonroad,2023,PYDXL03.3NDB,,PYDXL03.3NDB,0
nonroad,2023,PYDXL01.6NDA,,PYDXL01.6NDA,0
nonroad,2023,PCEXL50.0AAH,,PCEXL50.0AAH,0
nonroad,2023,PYDXL.993NS3,,PYDXL.993NS3,0
nonroad,2023,PMVXL02.5LLL,7MVXL02.5EEE,PMVXL02.5LLL,0
nonroad,2022,NDZXL02.9119,,NDZXL02.9119,0
nonroad,2023,PKBXL02.2RCB,DKBXL02.2RCB,DKBXL02.2RCB,1
nonroad,2023,PJCBL04.8S12,HJCBL04.8S12,HJCBL04.8S12,1
nonroad,2023,PKBXL03.3E1D,KKBXL03.3E1D,KKBXL03.3E1D,1
nonroad,2023,PMVXL01.0EDB,GMVXL01.0EDB,GMVXL01.0EDB,1
nonroad,2022,NYDXL03.3TGA,,NYDXL03.3TGA,0
nonroad,2022,NCPXL09.3NTF,MCPXL09.3NTF,KCPXL09.3NTF,3
nonroad,2022,NDZXL05.7052,,NDZXL05.7052,0
nonroad,2022,NKBXL05.0A5D,MKBXL05.0A5D,MKBXL05.0A5D,1
nonroad,2023,PYDXL01.6HKA,,PYDXL01.6HKA,0
nonroad,2023,PMMLL02.6M63,HMMLL02.6M63,HMMLL02.6M63,1
nonroad,2023,PPKXL07.0PW1,NPKXL07.0PW1,EPKXL07.0PW1,9
nonroad,2020,LCEXL50.0AAG,,LCEXL50.0AAG,0
nonroad,2021,MCEXL30.0AAE,LCEXL30.0AAE,LCEXL30.0AAE,1
nonroad,2023,PPKXL01.1LCS,NPKXL01.1LCS,LPKXL1.13LCS,3
nonroad,2023,PFPXL08.7FR1,LFPXL08.7FR1,LFPXL08.7FR1,1
nonroad,2017,HKLXL60.0AAI,,HKLXL60.0AAI,0
nonroad,2023,PYDXL01.6S3N,,PYDXL01.6S3N,0
nonroad,2023,PMRBL65.4EMS,,PMRBL65.4EMS,0
nonroad,2020,LDICL02.4LEA,KDICL02.4LEA,FDICL02.4LEA,5
nonroad,2023,PDICL02.4LEC,,PDICL02.4LEC,0
nonroad,2024,RSZXL05.2RXA,FSZXL05.2RXA,FSZXL05.2RXA,1
nonroad,2023,PVPXL16.1CJA,MVPXL16.1CJA,MVPXL16.1CJA,1
nonroad,2023,PLGCL02.5L4A,HLGCL02.5L4A,HLGCL02.5L4A,1
nonroad,2024,RJDXL02.9121,DJDXL02.9121,DJDXL02.9121,1
nonroad,2024,RJDXL13.5146,EJDXL13.5146,EJDXL13.5146,1
nonroad,2023,PDZXL02.2115,,PDZXL02.2115,0
nonroad,2023,PVPXL10.8CJA,NVPXL10.8CJA,MVPXL10.8CJA,2
nonroad,2023,PKHXL03.4TCG,,PKHXL03.4TCG,0
nonroad,2023,PKHXL02.5TCR,MKHXL02.5TCR,MKHXL02.5TCR,1
nonroad,2024,RFPXL06.7DGS,JFPXL06.7DGS,JFPXL06.7DGS,1
nonroad,2023,PFPXL03.6EH2,MFPXL03.6EH2,MFPXL03.6EH2,1
nonroad,2024,RFPXL10.3TR3,JFPXL10.3TR3,JFPXL10.3TR3,1
nonroad,2023,PKHXL02.5EST,,PKHXL02.5EST,0
nonroad,2023,PKHXL03.4EST,,PKHXL03.4EST,0
nonroad,2023,PDICL01.8LEB,NDICL01.8LEB,KDICL01.8LEB,4
nonroad,2024,RCPXL15.2NZS,PCPXL15.2NZS,CCPXL15.2NZS,12
nonroad,2024,RJDXL04.5141,CJDXL04.5141,CJDXL04.5141,1
nonroad,2024,RLGCL01.9L3D,KLGCL01.9L3D,KLGCL01.9L3D,1
nonroad,2024,RMVXL24.5BBA,9MVXL24.5BBA,RMVXL24.5BBA,0
nonroad,2024,RMVXL01.8EDB,GMVXL01.3EDB,GMVXL01.3EDB,1
nonroad,2024,RLHAL18.0SQC,PLHAL18.0SQC,PLHAL18.0SQC,1
nonroad,2023,PFPXL08.7T4X,,PFPXL08.7T4X,0
nonroad,2024,RPKXL01.5F2V,PPKXL01.5F2V,LPKXL1.49F2V,4
nonroad,2024,RTYCL2.29A48,,RTYCL2.29A48,0
nonroad,2024,RTYCL1.72A34,,RTYCL1.72A34,0
nonroad,2023,PLHAL103.VQC,MLHAL103.VQC,MLHAL103.VQC,1
nonroad,2024,RPKXL01.5N3T,PPKXL01.5N3T,PPKXL01.5N3T,1
nonroad,2024,RDZXL02.9021,PDZXL02.9021,PDZXL02.9021,1
nonroad,2023,PFPXL03.4BPC,HFPXL03.4BPC,DFPXL03.4BPC,5
nonroad,2023,PCPXL15.2HTF,NCPXL15.2HTF,ECPXL15.2HTF,9
nonroad,2023,PJDXL06.8309,FJDXL06.8309,FJDXL06.8309,1
nonroad,2023,PYDXL04.6HDA,,PYDXL04.6HDA,0
nonroad,2023,PPKXL03.6FX1,NPKXL03.6FX1,LPKXL03.6FX1,3
nonroad,2023,PCPXL78.1NVF,NCPXL78.1NVF,GCPXL78.1NVF,7
nonroad,2024,RFPXL11.1T4W,PFPXL11.1T4W,PFPXL11.1T4W,1
nonroad,2023,PVPXL16.1CDD,NVPXL16.1CDD,MVPXL16.1CDD,2
nonroad,2023,PDZXL06.1049,,PDZXL06.1049,0
nonroad,2024,RMDDL21.0ZWR,AMDDL21.0GWR,RMDDL21.0ZWR,0
nonroad,2023,PPKXL02.2IR1,NPKXL02.2IR1,LPKXL2.22IR1,3
nonroad,2024,RYDXL.993NPA,,RYDXL.993NPA,0
nonroad,2024,RYDXL01.3TPA,JYDXL1.27TPA,JYDXL1.27TPA,1
nonroad,2024,RFPXL03.4DER,LFPXL03.4DER,LFPXL03.4DER,1
nonroad,2024,RKBXL.417KCB,DKBXL.416KCB,DKBXL.416KCB,1
nonroad,2024,RKBXL02.6EMD,FKBXL02.6EMD,FKBXL02.6EMD,1
nonroad,2024,RFPXL15.9GT1,PFPXL15.9GT1,PFPXL15.9GT1,1
nonroad,2024,RYDXL03.3S4T,,RYDXL03.3S4T,0
nonroad,2024,RKBXL02.2FCC,CKBXL02.2FCC,CKBXL02.2FCC,1
nonroad,2024,RKBXL03.3BCC,CKBXL03.3BCC,CKBXL03.3BCC,1
nonroad,2024,RKBXL03.6BAC,GKBXL03.6BAC,GKBXL03.6BAC,1
nonroad,2023,PCPXL106.NZS,NCPXL106.NZS,CCPXL106.NZS,11
nonroad,2024,RYDXL02.1HDA,DYDXL2.09HDA,DYDXL2.09HDA,1
nonroad,2023,PFPXL03.6EH1,MFPXL03.6EH1,MFPXL03.6EH1,1
nonroad,2023,PFPXL12.9FR2,,PFPXL12.9FR2,0
nonroad,2024,RFPXL11.1FR1,NFPXL11.1FR1,NFPXL11.1FR1,1
nonroad,2023,PVSXL12.8T4F,,PVSXL12.8T4F,0
nonroad,2023,PVSXL07.7STV,,PVSXL07.7STV,0
nonroad,2023,PCPXL78.1NSF,NCPXL78.1NSF,FCPXL78.1NSF,8
nonroad,2023,PHZXL02.0V53,,PHZXL02.0V53,0
nonroad,2024,RYDXL.320H1N,FYDXL0.32H1N,FYDXL0.32H1N,1
nonroad,2024,RDTAL04.8RJC,FMBXL04.8RJC,FMBXL04.8RJC,1
nonroad,2024,RKOEL4.33TAX,KKOEL4.33TAX,KKOEL4.33TAX,1
nonroad,2024,RSIDL06.6I7C,PSIDL06.6I7C,MSIDL06.6I7C,3
nonroad,2024,RSIDL09.8H6C,PSIDL09.8H6C,PSIDL09.8H6C,1
nonroad,2024,RFGXL3.85ED0,JFGXL3.85ED0,JFGXL3.85ED0,1
nonroad,2024,RCEXL0409AAB,CCEXL0409AAB,CCEXL0409AAB,1
nonroad,2024,RFPXL04.5LBH,JFPXL04.5LBH,JFPXL04.5LBH,1
nonroad,2024,RHZXL02.0V50,,RHZXL02.0V50,0
nonroad,2024,RFPXL12.9TDS,PFPXL12.9TDS,PFPXL12.9TDS,1
nonroad,2024,RYDXL01.1NPA,PYDXL01.1NPA,PYDXL01.1NPA,1
nonroad,2024,RKBXL02.4G3D,KKBXL02.4G3D,KKBXL02.4G3D,1
nonroad,2024,RFPXL03.4BPC,HFPXL03.4BPC,DFPXL03.4BPC,5
nonroad,2024,RFPXL03.4CDC,HFPXL03.4CDC,DFPXL03.4CDC,5
nonroad,2024,RVPXL16.1CEB,,RVPXL16.1CEB,0
nonroad,2024,RCEXL04.5AAH,FCEXL04.5AAH,FCEXL04.5AAH,1
nonroad,2024,RCEXL04.5AAK,,RCEXL04.5AAK,0
nonroad,2024,RKBXL01.6ECB,DKBXL01.7ECB,DKBXL01.7ECB,1
nonroad,2024,RCPXL106.NVF,PCPXL106.NVF,HCPXL106.NVF,7
nonroad,2024,RCEXL78.0AAA,,RCEXL78.0AAA,0
nonroad,2023,PCEXL04.5AAK,,PCEXL04.5AAK,0
nonroad,2021,MCEXL15.0AAL,ECEXL15.0AAL,ECEXL15.0AAL,1
nonroad,2016,GCEXL15.0AAL,FCEXL15.0AAL,ECEXL15.0AAL,2
nonroad,2020,LCEXL0275AAG,,LCEXL0275AAG,0
nonroad,2023,PCEXL08.9AAR,LCEXL08.9AAR,LCEXL08.9AAR,1
nonroad,2015,FCEXL0275AAG,,FCEXL0275AAG,0
nonroad,2014,ECEXL0275AAH,,ECEXL0275AAH,0
nonroad,2024,RCEXL23.0AAD,,RCEXL23.0AAD,0
nonroad,2018,JCEXL0409AAB,,JCEXL0409AAB,0
nonroad,2016,GCEXL0409AAB,,GCEXL0409AAB,0
nonroad,2017,HCEXL0409AAC,,HCEXL0409AAC,0
nonroad,2016,GCEXL0409AAC,,GCEXL0409AAC,0
nonroad,2018,JCEXL0505AAE,ECEXL0505AAE,CCEXL0505AAE,3
nonroad,2024,RCEXL023.AAB,CCEXL023.AAB,CCEXL023.AAB,1
nonroad,2019,KCEXL12.0AAA,FCEXL12.0AAA,FCEXL12.0AAA,1
nonroad,2022,NCEXL0409AAD,,NCEXL0409AAD,0
nonroad,2016,GCEXL0409AAD,,GCEXL0409AAD,0
nonroad,2021,MCEXL08.9AAR,LCEXL08.9AAR,LCEXL08.9AAR,1
nonroad,2023,PCEXL0661AAH,,PCEXL0661AAH,0
nonroad,2020,LCEXL0661AAH,ECEXL0661AAH,ECEXL0661AAH,1
nonroad,2021,MCEXL0661AAH,ECEXL0661AAH,ECEXL0661AAH,1
nonroad,2016,GCEXL0661AAH,ECEXL0661AAH,ECEXL0661AAH,1
nonroad,2023,PLHAL45.0VQC,NLHAL45.0VQC,LLHAL45.0VQC,3
nonroad,2020,LCEXL15.0AAI,ECEXL15.0AAI,CCEXL15.0AAI,3
nonroad,2019,KCEXL15.0AAI,ECEXL15.0AAI,CCEXL15.0AAI,3
nonroad,2025,SSZXL02.2ZTB,ESZXL02.2ZTB,ESZXL02.2ZTB,1
nonroad,2024,RCPXL32.1NZS,PCPXL32.0NZS,CCPXL32.0NZS,12
nonroad,2024,RVPXL16.1CJA,PVPXL16.1CJA,MVPXL16.1CJA,2
nonroad,2020,LDICL03.4LEC,KDICL03.4LEC,HDICL03.4LEC,3
nonroad,2024,RCPXL58.6NXV,PCPXL58.6NXV,LCPXL58.6NXV,4
nonroad,2024,RFPXL03.6EM1,PFPXL03.6EM1,PFPXL03.6EM1,1
nonroad,2025,SJDXL02.9142,FJDXL02.9142,FJDXL02.9142,1
nonroad,2025,SJDXL06.8120,PJDXL06.8120,PJDXL06.8120,1
nonroad,2025,SJDXL04.5141,CJDXL04.5141,CJDXL04.5141,1
nonroad,2025,SJDXL13.5146,EJDXL13.5146,EJDXL13.5146,1
nonroad,2023,PCEXL60.0AAB,,PCEXL60.0AAB,0
nonroad,2020,LCEXL60.0AAB,GCEXL60.0AAB,GCEXL60.0AAB,1
nonroad,2024,RFPXL08.7T4X,PFPXL08.7T4X,PFPXL08.7T4X,1
nonroad,2024,RKHXL.442ACF,,RKHXL.442ACF,0
nonroad,2024,RMDDL76.3XTM,FMDDL95.4XTM,FMDDL95.4XTM,1
nonroad,2025,SFPXL06.7LIM,KFPXL06.7LIM,KFPXL06.7LIM,1
nonroad,2025,SFPXL10.3TR3,JFPXL10.3TR3,JFPXL10.3TR3,1
nonroad,2015,FCEXL78.0AAA,ECEXL78.0AAA,ECEXL78.0AAA,1
nonroad,2025,SSZXL07.8QXA,ESZXL07.8QXA,ESZXL07.8QXA,1
nonroad,2025,SSZXL07.8QXB,KSZXL07.8QXB,KSZXL07.8QXB,1
nonroad,2024,RLHAL09.0SWC,PLHAL09.0SWC,PLHAL09.0SWC,1
nonroad,2024,RLHAL13.5SWC,PLHAL13.5SWC,MLHAL13.5SWC,2
nonroad,2025,SDICL15.1LBA,,SDICL15.1LBA,0
nonroad,2024,RFPXL12.9FR1,,RFPXL12.9FR1,0
nonroad,2025,STYCL1.17A33,,STYCL1.17A33,0
nonroad,2024,RKLXL30.5GDC,JKLXL30.5GDC,JKLXL30.5GDC,1
nonroad,2024,RKLXL06.7AAP,HKLXL06.7AAP,HKLXL06.7AAP,1
nonroad,2024,RKLXL23.2FDD,GKLXL23.2FDD,GKLXL23.2FDD,1
nonroad,2024,RDICL11.0LCG,PDICL11.0LCG,PDICL11.0LCG,1
nonroad,2025,SPKXL02.2TIC,RPKXL02.2TIC,LPKXL2.22TIC,5
nonroad,2024,RDZXL02.9020,,RDZXL02.9020,0
nonroad,2025,SHZXL02.0M54,,SHZXL02.0M54,0
nonroad,2024,RFPXL03.6EH1,MFPXL03.6EH1,MFPXL03.6EH1,1
nonroad,2024,RCEXL060.AAD,,RCEXL060.AAD,0
nonroad,2025,SLHAL16.2VWC,MLHAL16.2VWC,MLHAL16.2VWC,1
nonroad,2025,SLHAL08.0SWC,PLHAL08.0SWC,PLHAL08.0SWC,1
nonroad,2024,RKHXL01.4KSN,,RKHXL01.4KSN,0
nonroad,2025,SSIDL03.3G7B,RSIDL03.3G7B,PSIDL03.3G7B,2
nonroad,2024,RDZXL04.1054,,RDZXL04.1054,0
nonroad,2025,SMNBL24.2OR4,JMNBL24.2OR4,JMNBL24.2OR4,1
nonroad,2021,MCEXL060.AAD,,MCEXL060.AAD,0
nonroad,2019,KCEXL60.0AAF,,KCEXL60.0AAF,0
nonroad,2018,JCEXL60.0AAF,,JCEXL60.0AAF,0
nonroad,2025,SJDXL13.5300,EJDXL13.5300,EJDXL13.5300,1
nonroad,2025,SJDXL13.5310,FJDXL13.5310,FJDXL13.5310,1
nonroad,2024,RVPXL16.1BDA,PVPXL16.1BDA,KVPXL16.1BDA,5
nonroad,2024,RCEXL08.9AAK,,RCEXL08.9AAK,0
nonroad,2022,NLHAL45.0ESP,JLHAL45.0ESP,GLHAL45.0ESP,2
nonroad,2018,JLHAL45.0ESP,GLHAL45.0ESP,GLHAL45.0ESP,1
nonroad,2017,HLHAL24.2VQT,GLHAL24.2VQT,GLHAL24.2VQT,1
nonroad,2018,JLHAL7.96SQC,ELHAL7.96SQC,ELHAL7.96SQC,1
nonroad,2014,ELHAL7.01SQC,,ELHAL7.01SQC,0
nonroad,2025,SKOEL1.09NAX,NKOEL1.09NAX,NKOEL1.09NAX,1
nonroad,2024,RVPXL10.8CJB,,RVPXL10.8CJB,0
nonroad,2021,MLHAL16.2VQC,ELHAL16.2VQC,ELHAL16.2VQC,1
nonroad,2020,LLHAL09.0SQC,KLHAL09.0SQC,KLHAL09.0SQC,1
nonroad,2015,FLHAL7.01SQC,ELHAL7.01SQC,ELHAL7.01SQC,1
nonroad,2025,STYCL1.72A34,PTYCL1.72A34,PTYCL1.72A34,1
nonroad,2024,RKHXL03.4TCP,,RKHXL03.4TCP,0
nonroad,2025,SKBXL03.8C1D,KKBXL03.8C1D,KKBXL03.8C1D,1
nonroad,2020,LLHAL13.5SQC,KLHAL13.5SQC,KLHAL13.5SQC,1
nonroad,2024,RCPXL18.1HTH,PCPXL18.1HTH,GCPXL18.1HTH,8
nonroad,2024,RCPXL12.5HTF,PCPXL12.5HTF,ECPXL12.5HTF,10
nonroad,2025,SKBXL02.6E2D,KKBXL02.6E2D,KKBXL02.6E2D,1
nonroad,2025,SKBXL.899KAB,LKBXL.898KAB,LKBXL.898KAB,1
nonroad,2025,SDCLL01.2D8G,,SDCLL01.2D8G,0
nonroad,2025,SMVXL02.5DAA,8MVXL02.5GGG,SMVXL02.5DAA,0
nonroad,2024,RCEXL78.0AAB,,RCEXL78.0AAB,0
nonroad,2024,RCPXL106.NZS,PCPXL106.NZS,CCPXL106.NZS,12
nonroad,2025,SYDXL.570NXA,PYDXL.570NXA,PYDXL.570NXA,1
nonroad,2025,SMVXL49.0BBA,7MVXL49.0BBA,SMVXL49.0BBA,0
nonroad,2025,SLGCL02.5L4T,GLGCL02.5L4T,FLGCL02.5L4T,2
nonroad,2025,SYDXL.993NPA,RYDXL.993NPA,RYDXL.993NPA,1
nonroad,2025,SCEXL78.0AAB,,SCEXL78.0AAB,0
nonroad,2025,SYDXL01.6TDA,PYDXL01.6TDA,PYDXL01.6TDA,1
nonroad,2025,SYDXL02.0S4T,PYDXL02.0S4T,PYDXL02.0S4T,1
nonroad,2021,MCEXL95.0AAA,,MCEXL95.0AAA,0
nonroad,2025,SYDXL02.1HDA,DYDXL2.09HDA,DYDXL2.09HDA,1
nonroad,2025,SMVXL01.0EBB,,SMVXL01.0EBB,0
nonroad,2025,SCEXL060.AAD,,SCEXL060.AAD,0
nonroad,2024,RDZXL07.8046,,RDZXL07.8046,0
nonroad,2025,SDZXL04.1125,RDZXL04.1125,RDZXL04.1125,1
nonroad,2025,SFPXL04.5SCB,,SFPXL04.5SCB,0
nonroad,2025,SVPXL16.1BDA,RVPXL16.1BDA,KVPXL16.1BDA,6
nonroad,2024,RCPXL15.2HTF,PCPXL15.2HTF,ECPXL15.2HTF,10
nonroad,2024,RDZXL03.6018,,RDZXL03.6018,0
nonroad,2025,SDICL11.0LCG,RDICL11.0LCG,PDICL11.0LCG,2
nonroad,2025,SDZXL02.9118,,SDZXL02.9118,0
nonroad,2025,SCPXL32.1NZS,RCPXL32.1NZS,CCPXL32.0NZS,13
nonroad,2024,RFPXL04.5SCB,LFPXL04.5SCB,LFPXL04.5SCB,1
nonroad,2025,SCEXL030.AAD,CCEXL030.AAD,CCEXL030.AAD,1
nonroad,2025,SDZXL03.6121,,SDZXL03.6121,0
nonroad,2025,SPKXL01.5FTV,RPKXL01.5FTV,LPKXL1.49FTV,5
nonroad,2025,SSIDL06.6I7C,RSIDL06.6I7C,MSIDL06.6I7C,4
nonroad,2025,SDZXL07.8051,,SDZXL07.8051,0
nonroad,2026,TCPXL18.1NZS,SCPXL18.1NZS,CCPXL18.1NZS,14
nonroad,2025,SKHXL03.4EST,,SKHXL03.4EST,0
nonroad,2025,SY9XL16.4DAA,LY9XL16.4DAA,KY9XL16.4DAA,2
nonroad,2025,SKHXL01.9DIM,,SKHXL01.9DIM,0
nonroad,2025,SY9XL16.4DBA,JY9XL16.4DBA,JY9XL16.4DBA,1
nonroad,2025,SDCLL01.8HNV,LDCLL01.8HNV,LDCLL01.8HNV,1
nonroad,2025,SDCLL01.8HIV,PDCLL01.8HIV,PDCLL01.8HIV,1
nonroad,2018,JLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2017,HLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2025,SJCBL04.4TA5,LJCBL04.4TA5,LJCBL04.4TA5,1
nonroad,2025,SYDXL01.6NDA,PYDXL01.6NDA,PYDXL01.6NDA,1
nonroad,2022,NCEXL23.0AAD,,NCEXL23.0AAD,0
nonroad,2021,MCEXL23.0AAD,,MCEXL23.0AAD,0
nonroad,2019,KCEXL23.0AAD,,KCEXL23.0AAD,0
nonroad,2018,JCEXL19.0AAA,,JCEXL19.0AAA,0
nonroad,2022,NCEXL19.0AAA,,NCEXL19.0AAA,0
nonroad,2025,SYDXL02.2NDA,RYDXL02.2NDA,RYDXL02.2NDA,1
nonroad,2025,SFTGL03.0R4D,,SFTGL03.0R4D,0
nonroad,2023,PCEXL06.7AAU,,PCEXL06.7AAU,0
nonroad,2019,KFPXL20.1T4B,JFPXL20.1T4B,JFPXL20.1T4B,1
nonroad,2018,JCEXL06.7AAL,,JCEXL06.7AAL,0
nonroad,2019,KCEXL04.5AAJ,,KCEXL04.5AAJ,0
nonroad,2019,KCEXL015.AAH,DCEXL015.AAH,CCEXL015.AAH,2
nonroad,2016,GCEXL015.AAH,DCEXL015.AAH,CCEXL015.AAH,2
nonroad,2014,ECEXL015.AAH,,ECEXL015.AAH,0
nonroad,2026,TCPXL08.8NZS,SCPXL08.8NZS,CCPXL08.8NZS,14
nonroad,2020,LCEXL06.7AAK,,LCEXL06.7AAK,0
nonroad,2018,JCEXL06.7AAR,,JCEXL06.7AAR,0
nonroad,2015,FCEXL06.7AAK,,FCEXL06.7AAK,0
nonroad,2025,SSIDL07.4G6B,RSIDL07.4G6B,MSIDL07.4G6B,4
nonroad,2026,TSZXL03.0RXA,FSZXL03.0RXA,FSZXL03.0RXA,1
nonroad,2026,TSZXL05.2RXB,FSZXL05.2RXB,FSZXL05.2RXB,1
nonroad,2026,TSZXL05.2RXA,FSZXL05.2RXA,FSZXL05.2RXA,1
nonroad,2025,SDZXL05.7053,,SDZXL05.7053,0
nonroad,2026,TSIDL09.8I7C,SSIDL09.8I7C,NSIDL09.8I7C,4
nonroad,2025,SKBXL03.8CKD,DKBXL03.8CKD,DKBXL03.8CKD,1
nonroad,2025,SCEXL06.7AAU,LCEXL06.7AAU,LCEXL06.7AAU,1
nonroad,2023,PDICL03.4LED,NDICL03.4LED,LDICL03.4LED,3
nonroad,2023,PCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2017,HCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2016,GCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2025,SJCBL04.4S09,HJCBL04.4S09,GJCBL04.4S09,2
